11985|577|2231|3199|2042|26654
8150|12979|23855|9782|10411|1674
219|38692|34465|8797|41666|27110
577|203|27806|235|1331|2266
29621|24508|20703|27041|33982|34883
31026|32527|387|2266|77|3933
28102|3095|10936|4962|12151|16034
11457|29100|34900|15833|33298|12863
701|6113|4962|3630|2266|17045
25824|3199|558|8046|36831|39878
12117|7813|37306|7007|103|25870
15344|12627|14905|6457|17045|25965
11983|32538|1674|3286|28106|17398
43942|32943|44948|32822|32588|32616
33276|30185|11190|35838|32527|8797
6946|25717|31578|10755|17676|23067
20200|364|12904|4962|31524|387
820|19962|34244|435|22944|11229
19275|29881|8674|6078|13943|21947
521|31086|14922|3095|747|6679
1095|387|8046|3750|2266|14
2231|17157|12151|35838|39879|2266
31524|34312|35838|30686|38838|7747
13032|35602|34883|24635|13391|20908
24229|21562|30982|4325|45420|17766
26492|14534|13788|12151|31313|14
12151|21848|5214|15833|35817|16034
43|78|12151|40918|30686|2424
7520|12968|25072|171|2231|1331
35794|16030|3199|45420|20767|16450
12151|39320|2266|20767|2424|5040
24817|15148|6719|27691|20544|15344
2199|3878|37449|25863|12808|2424
360|53|15712|347|22289|8799
1178|4962|37329|3064|268|1050
39822|1050|25985|8674|13238|24652
15484|19260|22877|5996|18005|7689
25079|29050|13231|2231|19|14
29100|2360|26814|19593|22945|14905
23726|20200|14357|27797|26911|15241
14584|12151|21848|3833|4760|21965
25391|2295|19|2220|18399|39878
4717|3023|218|1723|51|16615
21236|11082|19354|3095|21562|2424
11131|13580|20941|21999|17307|1168
1426|45|2390|3199|22|19
22382|28106|39342|34094|6926|5177
30947|37329|31524|17676|16034|20160
5004|8046|16034|8799|20767|14458
7213|32684|14922|753|28106|17045
219|19260|16839|4898|32538|39879
54|1178|19149|39320|2266|8936
177|20200|1178|37329|19736|14
3255|10175|4794|4962|18409|27539
4127|587|726|1405|25659|4686
11824|13304|20941|15749|21999|2424
32684|8175|87|30241|13908|9657
292|27467|171|554|19425|14
42532|8147|41012|1050|16574|24652
2231|3199|387|2266|10288|14
60|13674|2009|8836|23172|99
1215|5423|4980|1342|1950|28439
5154|216|4810|19480|2289|1534
33852|22289|819|13674|492|16704
16913|14700|20048|6864|13304|2424
19635|26911|40581|30686|1329|8268
19260|22625|5287|29830|31026|2424
19842|16957|2266|16677|20767|2424
14222|64|171|28119|30114|5040
8046|4174|30496|42563|11887|2916
2244|23943|5583|7237|2424|21889
43|27458|701|14534|187|2266
3095|7055|18190|1674|43145|3076
10866|13052|13605|13304|8801|10358
3199|387|308|30109|24099|2266
11985|20941|22039|21999|20767|31085
8710|24810|18319|26911|27363|31918
16710|25231|6113|10780|17678|18251
32527|30737|387|32283|2266|20767
21562|5583|7926|24962|16034|14
16034|20374|38199|41686|33490|33178
12863|14905|24508|20941|15749|7687
5018|13908|12911|5284|10341|33925
1522|174|18487|2266|10626|27607
40520|10909|12748|36296|37814|40160
3034|12151|25607|45334|33501|2424
24833|19219|7553|10326|1839|18089
2498|19|174|16760|2916|20767
507|27467|32684|2231|3969|20767
31524|21|21562|20752|33779|16034
1215|2829|2231|3199|387|177
13804|12396|6065|12911|33490|6926
21562|25785|27691|29767|38238|37230
3243|24657|29468|87|12771|2424
17699|18443|14718|6333|25878|6759
43515|21848|29755|42591|42061|40160
24337|23067|18924|26038|15749|20160
5210|6454|19656|10389|16466|21913
3095|24793|2694|28388|1950|2424
64|577|20081|17415|6017|5371
254|2613|21848|19486|2498|2266
2485|37349|64|15798|529|42138
3199|27458|187|254|200|2266
22702|17018|31524|35300|28884|26165
19429|30979|20200|30185|4962|31524
17344|21608|822|14860|13099|14308
9950|162|2729|23927|22595|8159
785|10447|577|1178|12151|11123
1328|484|10733|13589|13177|13254
1215|7203|3199|8046|2266|6311
219|12151|1331|12918|16861|2266
80|21848|32527|34285|1342|14
24953|11878|19336|9821|27806|17965
28713|12533|33373|4991|20713|24652
31026|200|2498|1710|14|8732
12003|2231|10044|2498|4915|2424
7284|16167|7062|6428|20941|21999
4101|2231|3199|19921|30109|20767
13441|29530|22993|32953|19819|18482
19429|5388|3362|31524|7673|174
10923|12624|3199|25423|30109|28439
15879|78|37329|12151|20767|2424
31524|680|4101|19425|1432|14585
6577|13742|21488|8732|9657|5040
11190|7442|12151|9933|25876|34880
14282|87|19260|36499|12151|16034
3095|11190|80|21562|4885|20767
819|8046|30126|1673|27491|956
200|34845|387|2266|16034|41269
30185|18019|254|21848|387|9824
16400|17018|18587|11457|31994|12863
17|171|577|2231|3199|14
10447|577|939|1178|12151|1331
229|577|22551|1178|16034|4686
34684|18854|5723|9096|39940|3400
13788|18560|43224|18952|3417|16206
28027|40477|34644|41840|33158|23340
25332|34540|1050|19718|8898|35651
5756|24671|10070|34622|43357|29845
5956|22877|1351|37216|20941|21999
19|30109|2266|14|22349|1950
16021|19260|1669|25878|376|2266
10447|2231|24876|8397|5733|2266
23415|31524|12633|27463|29808|16034
347|1050|8674|35397|28327|7218
25071|16374|24625|3878|21327|21999
14024|19260|78|10936|37329|16034
3147|701|2651|2543|7842|5213
8852|577|1178|12151|13503|7079
3116|20374|36562|27458|29385|33693
4101|3199|4980|8046|19|28439
2729|879|7420|5445|18458|4885
20941|27236|22003|3337|2424|8141
2178|13982|31524|19254|25382|4686
11677|21562|20134|43603|2924|2424
142|24229|1893|18743|7707|8046
30979|20261|13788|3348|1792|21999
40382|41647|3242|15344|33298|20767
6918|23668|22187|10447|2231|16789
24247|78|37329|31524|42522|3478
17421|404|45420|23411|5631|2424
171|2231|30109|35433|36638|36916
5491|44029|7874|32527|8046|2424
46538|1178|31524|12151|21562|4686
2231|6480|20048|45415|23067|22039
13052|17421|27089|20941|7687|20262
87|11557|10936|18409|12151|4638
8398|44305|30464|22230|14|2424
37329|31524|12151|16034|20767|2424
10360|420|435|38987|29795|28439
364|17478|548|4268|17821|1050
230|187|1664|7926|10966|2867
10964|10961|9683|31767|3718|15796
2266|23227|2542|20412|26990|4686
14205|26108|28354|37751|10733|2176
39624|14718|21562|6287|40017|35557
13687|23422|26431|14569|6745|6790
3199|14353|12674|45420|2000|34880
11131|13304|4057|20941|5631|17317
28138|626|1904|2000|1304|27367
1178|12151|16734|16861|268|2424
7433|17710|4917|24250|12151|38838
32538|21204|2266|16034|20767|2424
2832|1178|31955|268|1416|3349
22507|26586|19054|18509|8217|22196
11131|34900|12863|14905|20941|26056
12863|26056|10562|15749|21999|2424
27467|680|219|5154|31524|2424
57|19260|24761|3095|37329|2266
36304|2266|19469|16034|41686|11882
680|24583|87|41758|21848|1331
219|44655|45914|3095|12151|21562
30979|5154|4962|80|21562|24306
18078|22877|5834|15291|17326|20048
6195|15020|1210|35116|23|5040
38203|24764|31968|21562|12003|18924
40918|529|3878|718|44337|44544
15428|2231|22551|20377|18409|2266
17857|13052|25721|22877|18795|7687
43885|35340|7313|38027|7337|29396
15798|78|31524|12151|35838|7764
36466|1178|12151|35838|28378|21488
23724|27458|19429|38208|3478|20767
1079|7810|32538|16301|8694|4686
27639|26619|54|5154|8954|24306
18742|219|20046|31524|21562|32538
4101|525|3199|18399|19968|2424
37139|7687|21999|36282|11592|4686
13605|13304|20941|40855|21999|29388
7423|950|1522|8046|20767|2424
10755|644|1669|5996|27691|2424
31296|4934|32244|14534|31524|174
22289|60|99|1839|492|9657
17121|16034|11882|20767|2424|23
27023|64|28943|87|19260|3350
8426|37329|12918|21204|12808|20767
10042|30979|20200|15291|4416|17807
33745|19429|10936|6783|37279|20120
10200|29614|31524|254|12151|16034
16910|519|12918|18458|1050|24652
20892|44305|29767|13032|33102|16034
9361|187|268|4875|2266|2424
1178|18409|12151|5996|6218|2424
4325|19962|29954|3529|8540|39822
78|39207|6726|254|40918|23
19260|18078|1178|4962|12151|20134
171|28119|12808|5448|4915|1210
13680|939|24467|78|16466|6686
435|3095|1178|12151|1950|2424
14534|13788|12911|18299|2000|6926
4962|4446|35838|10345|2266|2916
254|12151|2694|5284|30464|22230
8426|3095|18409|12151|21562|193
15749|21999|31162|20262|8285|27805
42342|35587|38189|35614|35653|35592
30200|22877|10755|26365|5996|10393
28548|9127|13788|1674|19921|21772
219|78|5154|31524|21562|21848
12323|16298|32601|37604|19222|7101
30982|25069|18743|819|848|24506
680|2195|25876|26895|60|16818
21562|3781|19204|1050|20451|20767
37853|29247|26292|16034|3478|20767
16615|22516|2424|4231|3082|5040
25169|23738|1050|8549|387|24802
785|43772|19260|34506|44220|40918
6577|5656|387|32283|29845|5631
2231|19425|3924|11937|40954|21276
19260|685|20200|3095|738|829
13496|4446|753|4875|174|2424
27806|39207|8794|31524|16034|14
4096|21616|7653|13359|16698|6039
1845|27640|17507|3892|32433|2964
78|2694|32538|44305|2009|14
22581|25989|1023|28635|7827|12168
39207|11190|12151|38949|268|16034
87|2|19260|1979|4117|254
219|46352|1475|3095|5284|3076
29692|20738|568|19|14|19983
1050|1674|10991|10946|10733|24652
34622|3095|10936|4268|21625|37218
34616|29721|21562|13304|16034|20767
11911|38652|21342|2729|1674|33070
8540|39822|36296|16962|20338|18783
21106|23724|4962|7653|11123|14
8429|6204|1674|4847|34268|19568
525|2231|3878|1522|27149|16865
26749|39297|9683|24761|11714|19222
9924|10589|5576|20200|187|22210
200|10565|14|2424|1950|4686
19260|6726|23021|12151|43325|2266
16861|10071|37814|16698|19|2000
19|31937|2266|8139|5625|41918
16913|20048|6864|15749|7687|25659
7420|11544|22595|4268|12151|39822
10149|12151|29428|5868|99|2424
34506|20200|1178|4962|11190|10341
35130|31524|32538|108|60|2424
2345|214|13051|28106|36346|4686
4101|16273|3199|21365|726|5734
9127|3969|25069|28884|26038|38748
9580|30481|3878|2498|35817|31151
64|16273|2231|3199|5048|2424
16213|87|17265|1155|60|2266
4168|1178|4962|2430|21562|2424
23624|20028|21562|20911|7673|5463
19260|21562|24365|268|16034|2424
26814|16064|38238|11322|33982|13391
30979|20200|31524|21562|41372|2424
11321|11124|14239|4224|423|11055
507|57|554|2231|30109|19260
2266|19286|14864|27562|2825|2424
20200|4962|34465|34513|31527|8797
26904|12151|21562|7180|10356|144
187|31524|254|27556|3878|3478
3078|5154|27806|12151|21559|8773
254|80|819|2266|21999|20767
12137|1215|2231|30686|3199|340
2415|19857|38643|6310|15344|21999
30113|258|26932|2231|19260|16760
10543|8009|25916|3969|18866|24508
11229|30156|3064|7764|29754|11714
43022|18495|3199|24876|1493|40906
26135|30150|27691|12863|26056|26165
18495|2231|3199|45221|22551|20767
11844|3095|1178|23855|18019|3064
17850|12763|20941|45420|15749|19307
10755|16913|5996|6864|15749|20160
19260|1475|11229|1669|32538|4636
519|29755|32538|1089|3878|41880
3095|4794|19177|187|11019|3878
8495|12396|16913|30225|19857|13304
21220|12402|34380|7420|4268|39822
32652|9127|14534|7180|4506|20767
14686|435|9253|5466|2424|28439
27380|3878|2266|5282|27491|20767
32527|14088|387|38960|20767|2424
3292|5566|25545|20306|5031|243
12496|4794|46551|7764|18116|39878
15398|17344|3340|21848|16734|5284
19260|15798|10936|37329|35838|16034
58|347|46353|7203|60|8046
10447|2231|34506|21562|36590|2424
13680|37329|254|2266|3478|2424
11663|11141|10935|11976|10908|18479
28102|27458|22625|39873|10936|187
39795|41546|31792|1710|39200|45833
4101|3199|26895|2266|1023|15376
24849|171|219|32625|34845|5663
9494|5243|13163|423|15649|7076
1178|4962|5091|12151|28119|3478
4168|4962|21410|13788|16034|4686
24363|87|34506|31524|13565|2424
35159|15798|18409|12151|21562|2266
2631|1577|5121|36089|2424|28433
12151|2694|1577|14325|23545|726
214|1710|5160|21999|1617|14458
879|3340|31524|21562|1050|11714
7820|15798|37329|40918|20767|2424
41618|3095|12151|2266|1839|2057
10936|1674|16356|34845|18524|20767
435|14534|376|32538|345|2424
10698|7420|11452|28713|1050|8694
1522|19|26302|28462|233|18238
6937|21567|21947|20941|9824|8159
5731|18162|11252|4820|28312|8307
7851|8718|12586|21848|31026|2424
20407|785|10447|1178|12151|2266
254|12151|34845|174|36590|2424
5583|19835|19425|10936|2266|2424
33145|17991|19260|25169|31524|20767
171|25478|22289|836|8799|4231
10071|3199|37279|7|2000|2424
13674|12808|535|6903|99|27
132|25074|21840|40918|268|308
219|3025|18449|26099|26415|20928
97|1635|404|99|1839|492
1050|3199|19568|16034|1904|6311
26538|13386|7374|29443|30235|17892
30636|2518|25718|12576|20767|6222
38462|64|2231|19425|36583|1522
39207|738|16839|2266|16034|20767
14534|14700|16740|18206|15130|3317
3878|2266|35229|14|2424|4686
60|8046|26813|9508|2129|2424
1145|6549|680|626|20967|32538
3878|4524|4917|23853|726|7842
16874|387|35115|15833|2266|2424
44305|23888|4486|437|268|46544
13680|27458|12378|20200|10323|31524
9039|9017|822|21562|21182|12808
25074|19425|29975|17643|14534|21562
54|78|12151|2694|5284|38838
16466|1178|41478|34967|28590|3478
18082|8897|34001|17018|24739|20770
19254|2392|529|4016|12942|15833
701|23898|9039|9359|1050|34702
39124|3025|6113|37329|25878|24508
20200|364|30185|9799|35838|5627
35859|27691|10053|14334|2424|2057
31524|254|21562|20301|42862|345
12989|31524|82|5428|1352|4428
2113|4069|13908|40918|1674|3478
3095|6178|1178|142|12151|11882
16157|11493|7764|34475|1522|11554
8979|80|21562|32527|2424|8732
3792|9193|19336|78|2424|28433
96|41760|19260|5154|21562|2266
16021|169|14134|23405|19315|29640
13517|19593|37491|29506|26884|2424
25555|20200|18314|22612|35838|26056
35838|24306|32973|32630|2424|4686
20659|1815|1864|5551|1320|2204
20218|23853|4136|22221|12068|11123
5591|21401|12052|3878|14364|23068
2729|31767|18474|31524|24979|9613
7764|4636|1674|28106|14458|2424
10447|23010|230|30686|38838|2424
219|32244|24017|822|1509|13908
6573|11200|25391|19|1904|22551
30979|5575|1396|3340|29428|34475
230|1608|4268|21562|44182|1522
1674|529|33298|2266|12732|8799
187|12151|7764|20336|527|2266
27806|1178|14534|12151|21562|8921
4349|8799|21999|32630|20767|5177
13540|17018|3969|29100|10923|7081
11865|17907|21220|33977|12151|16104
12807|4069|25169|27273|2694|29428
200|7352|19425|387|19|1023
17609|11089|11665|34880|16312|5177
4810|33616|16913|29062|4785|3252
4962|31524|21562|21848|28371|18208
5734|44095|23984|32418|30533|17730
22521|28119|16546|27374|6945|13719
15809|13354|24229|6815|819|46145
13466|1993|6288|3337|9537|8141
22551|19301|13665|23855|80|345
8009|20216|17018|19080|24525|29550
5515|1272|11229|5445|11544|8540
87|19260|29975|12610|5154|8921
35298|25703|3147|78|30609|28896
12707|44196|6741|4788|819|2009
23222|4101|4404|43368|1802|28439
8609|1674|15341|6741|2200|2000
12151|21562|30982|20134|33501|2424
31870|23027|22190|38346|25965|17018
27740|219|5488|26089|2009|26337
20048|21562|20941|16034|14|2424
8766|10447|525|3199|16034|20767
2255|6717|3197|12690|23016|176
13551|16913|5996|6864|13304|15749
292|18355|19254|1215|39554|19
12396|42|4900|13580|4416|20941
31524|82|21389|22289|28106|1839
14534|21999|2000|29827|16677|14
254|2694|1577|387|2266|2424
1050|29754|25863|8921|24652|15462
3199|650|2266|19968|345|1802
21848|27467|680|11238|19425|20941
1780|23724|27458|12151|20717|2698
20200|4069|13908|2266|20767|2424
216|28862|9127|13788|6468|14557
10074|9924|14630|12223|37218|27431
5154|38203|23668|28413|22382|16286
25175|4854|254|20162|32622|22289
21655|1050|8674|12001|8159|7101
45221|31792|4915|14866|2424|28439
21624|34863|10923|1050|20972|8898
4101|19425|1775|16034|12664|1802
25824|25832|15952|3599|13077|2825
33537|12151|17111|2231|17585|24797
19|1342|14046|33925|1904|2456
13580|23067|13605|15749|7687|21999
21961|17018|20031|30275|20770|28606
15176|4788|30298|13032|22162|46622
924|17991|21140|8929|20200|39207
20941|7687|21999|34228|33147|25659
20349|254|21|22289|848|12808
8087|2729|17843|22260|32538|1522
23067|13304|20941|15749|7687|21999
25728|15879|4962|12151|214|3878
21848|28016|36624|16167|1116|2424
10511|32073|10491|29767|2121|3758
15000|34506|13139|35695|12003|10044
200|42728|893|8046|2023|28358
12904|10936|4069|3362|31524|2424
27805|24323|29388|1199|17317|9657
3199|2266|4115|8921|22551|22843
36466|30185|38973|16351|35838|21488
33298|12863|19469|27041|26165|33858
40918|23663|6019|28598|39320|16034
42512|6741|1342|3286|2916|28433
19260|5542|16034|12808|20767|2424
44398|34892|19260|13584|7055|3076
1982|19568|11417|10326|492|16704
22067|32283|37279|35651|20099|2424
16157|44840|31077|16608|7697|3755
187|20449|18841|527|46155|20404
15879|1178|16764|25270|7289|2266
37870|18308|3758|13202|3802|31134
5583|27671|7926|19030|5057|27825
34244|29954|19260|879|34881|16034
28713|13580|28884|13304|15749|21999
11787|15344|15952|4790|13517|21252
