3749|3767|21150|16468|36713|18243
3576|5512|21909|25539|32763|13041
393|600|22|30411|2257|20137
23260|2257|28379|15613|16|4598
1479|2488|67|34315|13719|18970
5804|67|4276|7536|348|104
5014|297|8964|5493|5349|570
3187|39759|16139|5848|5763|20960
180|22339|3702|7633|24568|18243
3903|639|10926|275|2257|8160
2213|2011|19579|7196|1771|16804
28116|6087|10878|1966|14530|3075
1657|24678|19708|3285|44979|6353
2257|7196|44979|104|1314|33
600|22|196|2257|27662|2405
33583|25713|25746|21745|39300|34368
25395|14160|16799|9007|1966|6988
10477|210|2213|22|183|44979
10114|19981|20834|13901|12269|444
836|67|1976|20370|444|33
38677|1242|16371|3187|3314|2405
3187|600|22|200|5196|2257
262|23450|28593|16459|27931|24678
534|2213|506|2257|27128|22902
1120|5648|27804|3187|25713|30415
9631|44979|8904|6353|2354|3113
44829|3767|25746|777|35324|6988
5947|836|3767|15035|22067|444
19708|3816|319|104|498|33
34501|13719|44979|6353|1813|13755
8904|5848|4243|15887|2752|36408
1967|15418|13550|18820|20320|19902
594|506|3407|26842|35136|14095
124|20402|1004|13765|5510|6988
407|11082|1502|9794|19708|17620
6856|2817|10477|393|639|104
1460|855|1976|544|104|128
31883|4228|7530|37858|4123|1314
70|1120|2912|3187|16139|16
10477|23013|8367|768|25278|8103
1354|25451|502|22833|1314|2405
3187|13336|9259|21150|8988|81
22572|67|13550|17977|5848|19459
26134|29559|17977|1976|434|14530
534|3187|25746|22|37796|16868
3187|728|1769|30411|18554|20960
3595|1330|311|5913|5224|21360
22572|67|412|17277|1080|10991
16799|12709|17977|12660|17888|24373
25713|67|855|2188|44979|498
63|2290|2273|9794|4077|15976
3749|639|11799|43335|5510|13029
869|4171|22067|23201|2163|1281
2213|3187|30411|2257|18554|81
600|30411|2257|1093|16139|188
347|180|27172|1045|44979|7895
34741|27330|40831|25854|28731|28735
347|180|1181|67|4276|18997
697|2183|26192|27172|67|16932
33583|208|22572|599|5348|1813
29485|24678|920|37152|16139|20960
102|67|13719|412|1813|498
19708|34436|13719|10338|1813|498
4428|13708|13278|6518|2083|20218
11922|1309|11835|21745|9335|17232
10092|3187|18317|11885|2405|22902
13083|13648|11765|21150|26347|36855
29061|2213|31014|3187|29247|2257
570|3187|19579|183|35489|348
33060|13773|2213|3187|24678|3075
70|26047|543|8103|16174|1314
13178|16139|16814|14370|81|20960
7769|67|104|1813|28955|18243
16139|8988|43335|33696|2405|4243
1242|5648|2213|3187|3903|19579
25798|25713|9974|836|30415|1879
26134|5930|35943|12837|35926|104
34635|7438|32179|3187|32463|20043
102|67|10338|498|33|529
25713|4102|927|21675|31491|7081
3068|393|19708|44979|5253|4735
274|2817|10477|210|534|2213
85|38897|3187|22339|16|18243
21806|33004|26836|4138|587|2213
393|17871|2257|3773|17141|12446
21323|16|1144|2405|22639|1922
12158|2325|1242|44083|1508|22639
11819|3023|13714|19708|1813|1314
697|2213|3187|25713|1879|16
2213|3187|8813|345|6558|188
3888|412|13512|43335|8|1966
16|24633|31463|31179|29700|20033
697|19579|10926|903|20960|29177
18549|431|570|393|26365|16
267|9732|3187|17300|34938|20137
2213|22572|17348|5930|13717|4118
124|1976|36396|1879|2354|1922
8103|13719|44979|1813|26864|498
1813|33|3334|35324|25060|8206
35569|8414|31435|3665|27271|34520
4123|21345|21971|32763|28932|26492
2213|3187|22|30411|16139|1382
3028|28761|2156|26461|37938|26270
26852|1976|665|15829|35926|33
514|26499|34918|128|24336|6358
19579|6925|12797|3028|6073|4243
534|3187|22|30411|2257|20960
25259|3187|506|393|8103|16139
4228|23450|697|15576|8103|13083
13719|104|1813|498|18243|13755
5964|3187|30800|32763|7196|1771
570|2213|3187|183|2257|251
274|10477|570|3187|19579|22833
600|21837|21872|29559|18554|8800
13537|34337|2257|16779|22833|9766
16995|23118|444|456|14530|8206
33555|43335|81|128|16|2405
10878|13083|21150|28761|7750|22266
19797|2405|2124|25959|28735|34263
4823|19708|2257|33970|16779|16
3187|8103|30411|5177|2257|22833
297|394|26194|12030|13062|4735
311|3749|67|14321|869|1879
588|836|67|13719|1813|1314
11138|22593|2503|21323|6089|6268
570|2213|3187|3749|2257|34191
70|7756|697|21150|36022|25959
22|27910|8124|12526|42480|3075
2257|637|6486|32838|43259|23201
869|35914|1976|928|104|4243
2972|8489|180|836|412|26782
4645|25854|2488|12766|10991|28735
3187|29559|13719|434|1813|16
506|600|30411|44979|22833|16
129|22572|102|67|1813|498
27213|11885|33468|16|39462|22902
70|3859|25812|12505|20541|1813
2257|47|12797|20829|19929|212
3187|67|30415|1976|16174|33
3650|1976|444|16|14530|1922
3944|32581|3187|7430|15499|348
3187|67|38348|1462|11506|16
37796|18554|448|444|25499|2405
1354|347|180|6699|836|8904
4399|15293|855|13094|13731|7633
30057|585|15240|38348|13062|2405
30|2375|3187|664|81|27
102|16059|19708|28416|5848|1813
1813|5226|33|28878|27|529
5047|37479|14675|14157|2405|23210
180|33502|67|19708|17521|13719
8964|5493|210|506|183|4735
697|180|2269|14857|13732|9314
22572|27227|3816|7908|1813|22304
570|4218|3903|836|6212|1314
7596|27090|5227|28045|12177|9856
1418|85|1242|3187|19708|10926
25713|25746|1976|16174|1813|498
25798|3187|183|21845|35489|31491
18420|1242|1657|2213|3187|13062
22572|25713|67|4276|19708|1813
45477|39271|17325|37216|10127|21540
3214|3187|920|30411|992|11885
102|19708|3285|21745|34368|6353
85|1242|32595|2257|20960|2405
3187|2011|393|15589|25918|212
44979|16139|42691|13650|42499|20960
22094|570|210|534|3187|183
7269|594|3068|393|6353|16
180|836|5930|1976|104|498
18317|2273|1345|490|16932|17620
6353|33012|1314|241|2405|5241
30530|16893|38366|27768|14915|15458
8103|10805|28023|37745|16868|212
204|274|1181|15418|2257|456
45875|180|10109|2693|4836|1330
37799|534|3187|639|22|37152
18723|13972|14000|11684|16302|22572
13773|3187|6519|12344|16|2405
9593|7633|104|18409|2405|4243
836|102|412|7633|33|529
1058|2782|22|16139|16|1144
210|594|3187|5926|1966|17466
3187|28838|22|44979|1125|13295
13719|23686|104|444|128|9671
2078|737|35706|17620|3485|212
67|412|104|498|444|28601
27010|70|3187|836|2257|637
534|463|33237|36713|7895|39462
13550|19708|637|6353|11067|20153
913|2187|4910|24264|574|25746
33555|637|16139|7174|5682|2405
24526|3890|24569|9188|13773|9189
30415|45345|2257|16139|46148|2141
1457|1181|7196|8234|15458|28735
478|22572|102|13719|1813|498
23262|13684|16846|16170|7521|2405
10477|2213|8103|10926|11885|2405
22019|12871|14631|25642|20960|28735
22201|21323|31961|2195|9671|1690
8|1771|104|16779|1813|6988
41026|600|14909|47|8308|19549
945|2213|3187|44979|2110|1065
44182|70|3187|25713|43886|1314
25713|600|30415|3485|16|4244
149|6154|24693|535|180|7633
180|4397|412|13684|11664|33
15678|4661|16059|32763|4103|28932
199|570|29696|3187|393|44947
570|2213|3187|25713|22|2257
17977|21968|17862|20320|19459|9671
570|2213|393|22|2257|22833
570|10926|28567|6268|28735|212
1094|11768|3187|25713|7514|40615
8103|2578|637|1071|16139|3528
11919|587|3187|22|19708|4765
4457|16985|11197|22572|24827|10662
180|3767|2273|11885|22833|24568
2213|102|42786|412|33|529
855|348|16|1922|40330|4243
1242|570|2213|4635|44979|579
32763|28932|8269|1314|444|16
15293|15344|4397|7776|32763|26746
14492|25713|40870|21745|16174|4735
1093|31300|4384|11367|444|2405
639|20603|2257|1063|6353|58
67|5348|13719|10338|104|1813
16530|945|45729|3187|311|26280
8832|2213|6279|8103|26335|7596
13178|12797|1462|19459|9856|58
274|210|2213|3187|2257|2405
30057|27748|180|539|12130|28932
498|1314|514|33|24336|5241
33584|15023|9374|14769|184|25959
587|2213|3187|728|19601|2257
70|31347|570|210|2257|2405
274|27615|28011|31224|3187|21136
22572|3187|10603|1045|13062|2405
1242|19621|3187|19579|20960|2405
3187|393|30411|2257|22833|2405
38384|23306|12897|34883|25959|16233
12158|734|2213|3187|10926|2904
34687|33544|36022|3244|36916|26270
40831|3187|25713|44083|25746|38348
6044|8103|17683|16471|20209|9314
12935|11416|347|180|22572|1976
22572|67|8633|44979|7633|5510
1120|697|3187|311|2257|348
570|594|393|183|2257|16
17985|17547|13336|9259|21150|15854
1354|70|32915|1242|34746|3187
40275|8769|2273|26134|490|7161
1657|67|19708|8897|1976|33
1418|281|2325|1242|2213|3187
498|35324|128|24336|6988|5241
13|594|2213|40995|16868|58
44979|17478|15829|1906|3113|8661
9829|274|2878|311|29559|16893
67|30415|12647|7633|444|5241
3187|25713|600|10926|2257|2405
12158|25178|383|4661|32763|3085
1418|12158|585|570|3187|506
5524|6925|637|12660|16|22902
10227|318|39300|34368|27060|2031
1354|42265|356|13719|6831|1813
20290|697|4661|27213|2904|14530
44|15418|13178|10373|1771|13330
1166|1242|35299|1811|142|1150
12142|70|1242|697|2213|16139
7196|4281|27264|6353|28731|11717
2257|16139|81|20960|16|6089
12505|45136|13752|43886|2141|28735
44979|1879|1966|5510|12526|6988
16139|43335|1314|16|1382|2405
21806|1837|210|594|2257|8358
3187|25278|393|32710|5332|28735
12158|1566|1242|2213|3187|393
6374|22|41418|21860|16|1922
8103|30411|20834|18554|20960|2405
3993|11458|34737|32233|23230|23306
412|5848|16868|427|22201|33
25713|7430|3903|3749|8103|31458
570|19464|3187|44979|2405|4735
2738|43335|1771|2394|22833|14943
16616|25876|10227|28789|7290|27881
14857|25713|836|2257|444|1922
180|570|4645|587|3187|16
1242|3187|19579|19803|225|16
19708|9886|13719|3705|10338|529
274|3187|19708|6353|188|28735
12391|1242|1330|19665|26853|27647
274|1242|9732|38897|32651|2405
2213|3187|836|3767|32651|212
2213|3187|506|393|22|2257
9842|13196|444|16715|14530|4243
24388|12968|1879|1966|11885|241
32915|27748|180|25713|39300|34368
4123|2213|16139|3485|11463|20960
4276|13719|104|1813|16|58
478|1755|37431|67|3266|21745
697|32180|1330|836|3705|44448
8103|5755|8354|44979|2462|444
23007|180|6044|594|1528|21745
594|2213|3187|393|183|44979
22128|7633|104|39462|28124|15458
32189|40093|3493|26616|2257|28735
689|5253|35748|444|724|24808
697|15418|5715|12660|1966|6988
10878|15418|19736|10419|17244|19459
478|22572|102|10338|1813|498
3122|9681|22783|444|19071|16
28945|37735|33748|30068|12897|26365
16174|16139|20960|1144|2405|6268
35670|16139|5682|22833|20960|2405
12943|1242|3187|2257|16139|20960
70|7458|19384|23173|19708|5848
478|22572|13719|412|1813|33
2257|16868|81|33888|2405|58
180|38526|1337|34165|23079|17284
7769|4492|67|855|408|23201
34938|3650|7437|2358|6988|8160
104|444|241|33|39462|58
13336|22266|20083|1236|25976|20033
697|9732|3187|36233|16139|5034
2213|3068|19579|434|3108|2110
1165|1236|20605|5034|24568|456
22240|21673|478|9003|16818|20502
40685|8300|2456|5870|19329|42683
1344|697|21405|19579|348|27066
180|4123|836|67|3816|26134
272|3187|393|8103|22|1262
15826|594|3187|25713|19708|3113
16974|10477|210|534|2213|16
24526|3890|3724|32915|2975|210
836|3767|7776|225|4735|5094
10477|5712|38134|2213|34990|1977
32710|18364|10928|4103|8988|3254
570|2213|3187|19579|2257|444
1604|28861|3485|42255|45279|13771
8489|1657|22572|9886|5848|10338
199|41253|1242|180|43370|16139
35|13719|12660|104|1813|3382
40331|1242|2817|570|32595|2405
348|31491|2659|8613|27647|3874
7826|32915|1242|3749|5715|8871
12142|13972|41253|19778|25257|22
13930|88|478|6797|19708|412
3187|3767|5930|444|16|38408
393|22|183|345|22833|444
19172|7264|2571|33341|12041|2354
4245|1404|33607|22266|17288|3406
15303|645|3352|180|3767|30415
67|11425|10338|104|33|16804
18485|22266|3176|444|6268|7974
5407|180|67|3888|412|498
1242|570|4273|2213|3187|34687
10144|27748|534|3187|28744|2257
102|23853|13719|2257|104|1813
2213|600|22|30411|1382|2405
31013|38366|36022|17425|1228|34263
38366|36592|33544|26461|14719|17433
2534|22|30411|2257|16|28735
570|3|40831|44083|1508|13080
639|8103|600|30411|26267|8441
297|31883|70|32915|4123|21136
5170|570|2213|3753|44979|2497
788|3352|67|31011|1813|30522
17977|348|12978|20320|35324|19459
19708|20017|44979|2323|6353|21506
8852|2257|412|16|1922|4735
4245|37625|31011|38284|8871|31785
478|10109|67|27535|35715|21360
594|2213|3187|25713|22|2257
44979|15854|31491|16|7808|27206
28423|22197|34459|21094|588|869
67|124|544|104|24336|6988
15997|33988|33060|697|183|28735
32653|1330|67|9139|348|544
8103|2273|9794|25850|10750|10766
463|44083|8103|45174|12292|45131
20094|13071|1976|23686|33|14530
6935|506|43645|11168|16139|20960
8807|530|19711|7776|3108|1237
20460|27189|180|67|1976|12079
44829|8103|3767|39630|10346|9671
347|8489|180|19579|836|444
31014|3187|19708|29559|2257|13784
30411|10926|23198|318|21756|1813
1242|10477|30411|22833|5627|28735
15418|4942|2273|16139|11976|2405
9282|12432|22572|35375|39118|30612
594|29696|38888|32763|1771|16
22833|444|16|2405|4735|28735
44979|12939|20541|544|104|13697
23641|1883|8489|180|587|3749
19165|3903|12968|24568|5799|16
34938|22|2257|21459|188|16
51|22572|22|3028|104|1922
9007|1879|3254|37046|16|1922
26658|2257|27213|37311|2405|27
697|7430|8103|10299|444|28731
697|27172|33661|1045|12177|1922
32823|13178|10373|22266|29585|1771
32894|1418|30057|1242|1840|16
26194|587|44|7196|9314|128
16471|1771|7895|22783|20209|8160
7736|2213|16156|8103|37787|32763
570|5648|2213|3187|2257|37932
72|1334|2817|570|5648|2503
20150|67|3266|3705|16184|444
19579|32710|13178|20541|14370|1771
28434|19579|67|10338|544|16440
1418|21806|35045|1354|281|1314
13719|104|11463|1314|6570|33
12837|1879|10338|6353|33012|18970
42225|570|4123|3187|16139|20198
1508|5930|38348|2257|12180|41445
2266|21806|22094|70|570|40543
246|2011|639|2257|16|20153
17977|28932|21150|19803|22833|19459
2213|3187|3767|10926|2257|28735
534|594|2213|3187|393|2257
2817|31347|180|4523|2257|16
5889|32324|9260|30084|16|2405
13083|3767|13550|13336|22308|19459
180|20066|836|1976|35715|104
3903|836|1304|1045|1140|4243
104|498|23201|128|131|529
210|594|393|3767|34101|16
18830|2213|37183|44979|2156|1771
37914|12158|10477|2213|3187|31866
4123|2213|1508|43406|37046|188
25615|3187|25713|20834|21745|10373
3493|7514|1966|16779|2031|6988
31922|16945|1771|1022|20209|45452
3187|16059|21150|16139|2405|28735
33185|17888|35132|1879|37672|444
8489|16059|20991|1879|1966|6353
25395|653|588|42786|1976|11245
1242|7605|18752|15418|7266|21150
210|594|3187|393|3485|16
25183|25746|4398|16139|42208|2351
697|34258|5964|768|5053|18364
33033|20621|19459|10855|17433|21284
393|836|20137|33694|33888|2390
67|3767|855|1976|1462|14530
2792|16893|3521|22783|444|16
2213|67|21745|1488|26492|20541
1976|35943|25110|8871|3485|81
4123|3743|3552|3750|18580|8913
2431|2213|3187|393|2257|2503
43603|43408|37537|10373|27208|22655
6931|13083|17547|21150|31491|1022
697|28434|3187|25713|19708|5229
345|2257|1045|3108|5682|444
1354|697|180|4123|855|35926
1966|104|1813|498|33|18243
23339|7735|21323|38369|724|22775
67|19708|12503|17547|6353|5241
6146|13580|19052|10878|15418|15344
1966|16779|6353|24336|2405|6988
24747|1242|574|26842|8242|2354
570|2213|25713|2726|22833|16
27748|4123|534|3187|33549|1498
180|15678|588|836|25746|7633
13773|30411|1879|14769|16|1922
2213|3187|19579|1508|1813|2405
3187|22|1071|18554|24392|22639
4123|2213|768|3187|393|57
1242|8489|180|2213|13797|16
36257|27748|33944|8103|637|21745
1657|16648|124|13765|10338|33012
617|1418|1242|4683|8103|7776
16215|2213|3187|2257|10300|20960
21806|22094|27748|1242|2213|3187
478|7769|67|19708|3705|5848
17547|13336|21150|15854|22266|31491
35828|10338|8269|20960|2405|4243
2257|2722|3108|444|14530|3075
31014|3187|19708|2257|104|13029
10064|19579|855|1462|25140|104
8103|10926|2257|28932|16139|22833
272|3187|5029|3767|7776|3485
1966|27350|1813|3113|16804|6988
13800|34436|20541|544|104|2405
19948|225|5736|22783|444|14530
15418|3492|250|12211|11577|839
28049|3767|19708|44979|8904|16
2213|3187|6371|639|2257|32207
29882|5648|11996|3187|2257|4145
570|26612|32763|38480|3085|20226
843|274|180|19296|19579|19708
16049|180|22572|869|13719|1813
67|16059|4397|22266|5034|16
8103|1771|9759|1314|11713|9193
12142|274|570|25854|19579|427
12135|10878|17547|21150|7750|19459
1976|8090|104|241|33|19459
11622|38348|26621|16139|20960|4735
570|13|2213|3187|393|600
11919|6797|19708|3285|1879|33
2691|38332|12391|40831|20960|29177
12158|301|22717|697|768|3187
10416|19797|284|2141|4243|9671
2213|3187|10926|32168|2257|2405
1699|17977|28931|34368|37897|35324
3187|15457|30411|2257|3485|28735
25395|19052|25713|13719|21150|26347
85|27748|570|3187|25746|16
588|67|23686|1966|498|23201
1476|40797|30415|8|1966|5510
450|8072|836|137|14530|2405
5493|36257|697|25713|21745|39300
3187|393|5720|2257|20137|2405
534|2213|3187|2257|16|58
393|22|30411|2257|3485|16
10477|570|10092|3187|2257|37796
37796|20137|7061|1796|188|22833
3187|836|3767|2257|104|2405
19082|26195|45940|26347|20226|2814
587|2283|8526|9842|188|16
67|1304|19708|13785|23686|5241
12158|21806|70|4123|3187|1493
210|39818|506|311|67|241
13773|587|594|19165|33555|16
3595|30415|18762|36519|18243|9671
2213|5229|2257|13062|3485|25060
22524|3485|1879|16|1922|4243
9603|1242|722|12766|348|8160
199|12158|23013|3187|2534|2257
4123|3187|10743|81|488|21046
25178|25092|3187|183|4245|17288
12820|594|2213|3187|183|2257
12158|22461|1242|2213|3187|22
2257|36961|22833|378|2405|4735
30699|15303|8489|10109|1879|13551
11050|534|2213|3187|25183|490
180|6797|506|67|19708|8904
10338|104|241|128|16804|24837
124|1976|1813|498|4243|529
697|594|2213|3903|393|44979
4245|7383|15196|44979|4321|13419
3187|3903|67|28549|444|2405
40586|44195|33888|6268|16088|27
11840|1242|2213|22524|16262|11596
12897|19992|22833|20960|16|2405
104|17409|42195|2405|27|20583
22|32304|13062|25598|21481|58
180|7749|30415|19708|2188|5691
2213|3187|836|22|7196|6268
2817|39199|6633|3187|3749|444
22606|3367|9392|913|260|22572
1140|23686|7633|1813|23201|33
347|8489|180|5524|3068|21745
393|67|20094|19435|1879|17466
637|8965|43335|22833|2405|4735
30411|19708|38348|2257|16139|16
31147|23432|26342|5510|6570|6988
7826|70|27748|26718|13812|28735
3767|3702|778|16818|8269|3108
17244|20893|26435|9314|2195|28735
38348|9795|3485|22833|3731|4244
19708|21150|22266|22833|19459|29700
617|21806|7826|4683|1574|444
35192|16059|21150|34435|16|6988
32769|32595|2273|45263|2257|27662
12766|26365|6486|8988|23740|28735
3633|5696|10373|5799|1348|409
27172|3767|637|27640|444|224
102|3749|30411|637|1879|16
534|594|2213|3187|393|2257
19708|32651|2257|16139|188|16
43335|20226|456|21701|58|8800
1354|274|5791|13773|2213|2257
22|1976|44979|1907|22833|16
43795|38272|34579|43172|3114|29559
2213|3187|13576|506|25914|21749
3903|34938|8103|16139|2354|35543
67|7633|1813|3382|18243|36294
594|3187|34938|30411|1595|30300
25395|22572|18656|9007|6353|1314
11658|7196|16932|3485|10373|1771
1988|3187|1058|732|632|4166
3020|22|183|5858|2257|22833
13086|16838|498|11683|24336|529
37618|393|1508|22|19803|44483
559|67|1976|3064|444|5094
594|2213|3187|427|29335|2405
16893|14232|10658|2009|5034|16715
44979|1004|8871|544|104|1813
15854|22266|2659|25976|2405|14567
13719|1976|412|13731|1879|514
3187|22663|1966|1144|2405|6988
19579|1508|2257|37796|35670|3485
155|16371|534|594|2213|183
2213|393|8202|22833|2405|4735
3187|393|67|19708|29559|13719
697|2213|3187|246|2257|16
570|25735|19708|2257|1966|3075
180|37183|588|637|21150|1879
9963|570|3187|393|12837|16
587|3187|1508|22|10926|2257
180|8685|4123|25713|8103|3650
1045|2880|4967|1771|22833|996
440|4882|19708|3285|6353|25060
5349|22572|18563|102|104|1813
4683|6044|5691|1771|9856|9671
4970|18723|17747|17378|10276|5253
19579|28932|16139|37311|22902|28731
19708|1787|345|12709|1602|1733
6240|1418|16825|2213|3187|20960
180|2213|13820|6366|2257|28549
45537|22978|3187|258|22|2732
570|2213|3187|600|30411|2257
33060|1242|2213|3187|16|28735
14000|30028|2697|5229|1639|44979
7525|2116|1184|1628|11625|15
7529|28232|12158|8689|13684|43335
210|155|393|596|11406|16
2817|10477|12820|2257|16139|2466
1418|26757|3187|639|2257|12269
41253|697|180|18676|444|5799
19708|869|9886|1879|10338|33
29716|38332|11270|5718|3187|3767
3650|3958|1976|16139|12369|4243
21898|25092|5964|722|836|7196
21631|115|22572|5870|1813|1922
12158|37858|1553|5512|32168|20226
2213|8103|22|2405|2031|27
3751|10338|25063|16|2405|28735
13568|9488|37074|104|1813|409
8302|12496|391|10373|104|529
3187|4836|600|1976|12526|1922
7826|70|1727|13773|14383|37311
281|570|1721|3187|44759|81
5014|4824|19912|33903|16|25306
600|38348|2257|18554|16139|2405
2213|3187|639|12797|11168|488
19165|3749|3816|6267|33555|27
26044|12820|22|3620|43511|212
4511|2377|274|347|5930|1813
19621|8103|20320|16|2405|1922
8|1966|5510|18214|2169|6988
13842|4123|594|2213|12954|34787
42812|9616|42704|41212|42281|16088
